2018紙上躍躍然•典美插畫大賞—image台灣,,2018/07/16,2018/09/01
《2018年朱銘新作展：人間系列－芭蕾》魅力起舞,,2018/05/26,2019/04/01
「魏海敏她和她們」特展WeiHaimin,,2018/06/29,2018/07/30
《見圖思情—順益台灣原住民博物館典藏繪畫之美》系列特展2018揭開臺灣美術史櫥窗,,2018/06/09,2018/09/10
《SilverpointDrawing》當代銀針筆藝術家CarolPrusa三度來台個展,,2018/05/19,2018/07/08
《從心所欲》－2018蔡政維雕塑個展,,2018/06/09,2018/07/09
部署─朱銘歐洲展覽的推進,,2018/05/26,2019/04/01
2018「AMIS旮亙樂器特展」,國立臺東生活美學館,2018/05/23,2018/09/05
潮─2018高雄市西瀛畫會會員聯展,(中華民國)高雄市西瀛畫會會員,2018/06/29,2018/07/10
大地情懷─名家藝術聯展,(中華民國)李奇茂等人,2018/06/22,2018/07/03
神清智明─蔡明智書畫回顧展,(中華民國)蔡明智,2018/06/29,2018/07/10
老高雄的往日情懷,(中華民國)薛培德,2018/06/22,2018/07/17
繪聚精彩三人聯展,(中華民國)溫瑞和;(中華民國)陳美莉;(中華民國)劉秋華,2018/06/29,2018/07/10
天光 水色蔡蓮梅創作展,(中華民國)蔡蓮梅,2018/08/10,2018/08/21
臺灣藝術研究院2018台灣國展油畫比賽作品展,(中華民國)臺灣藝術研究院,2018/07/20,2018/07/31
屏東縣海藍畫會─藝鄉情懷聯展,(中華民國)屏東縣海藍畫會,2018/07/27,2018/08/07
沈欽銘八十歲油畫創作展,(中華民國)沈欽銘,2018/07/06,2018/07/17
屏東縣美術協會第36屆會員藝術聯展,(中華民國)屏東縣美術協會,2018/07/13,2018/07/24
遊藝思 青年藝術家聯展,(中華民國)現代畫廊,2018/06/16,2018/07/31
第16屆威尼斯國際建築雙年展「時間－空間－存在」施力仁-金鋼犀牛,(中華民國)現代畫廊,2018/05/26,2018/11/25
信樂吹來的風展─台日交流展,"(中華民國)宗叡,王韶華...等",2018/07/21,2018/08/26
2018年星寰畫會會員聯展,(中華民國)星寰畫會會員,2018/07/13,2018/07/24
2018藝術拼布地平線展,(中華民國)臺灣藝術拼布研究會會員,2018/07/27,2018/08/07
繪聲繪影—電影中的西洋藝術史,(中華民國)本活動無實體展演者;(中華民國)桃園市政府藝文設施管理中心,2018/06/06,2018/08/21
《不允許孤獨》林建榮個展,(中華民國)林建榮,2018/06/03,2018/07/06
2018新北市國際金屬工藝大賽成果展,(中華民國)新北市立黃金博物館,2018/06/28,2018/10/28
嘉義市立博物館回顧與展望特展：嘉博You See.See You,(中華民國)嘉義市政府文化局,2018/05/12,2018/09/02
2018嘉義市石猴雕刻徵件競賽得獎作品展,(中華民國)嘉義市政府文化局,2018/06/01,2018/07/29
嘉義市青溪新文藝學會2018會員聯合美展,(中華民國)嘉義市青溪新文藝學會,2018/06/27,2018/07/01
不定性生活誌一廖堉安個展,(中華民國)廖堉安,2018/05/24,2018/06/26
光影東京！360°夢幻視覺系特展,(日本)NAKED,2018/06/30,2018/09/16
｜萬屋砌室｜「看不見的台南風景」攝影展,(中華民國)萬屋砌室,2018/03/23,2018/07/31
快樂FUN暑假-旅遊趣郵票特展,,2018/06/06,2018/08/26
「矽裡乾坤：水晶與琉璃」特展,國立自然科學博物館,2018/06/21,2018/09/29
《西遊，玩什麼？》─臺灣漫畫家陳弘耀精彩回顧,,2018/05/19,2018/07/31
臺灣閱讀公園【仲夏‧閱之樂】：六十七兩采風圖合卷特展,,2018/06/30,2018/07/15
生活‧話當年1950、1960年代國家檔案影像特展,,2018/07/06,2018/09/23
【進行式】黃敏俊2018髮續行為藝術展,,2018/06/08,2018/07/02
怪獸之王哥吉拉特展,,2018/06/30,2018/09/17
洪譽豪：流動的街區,,2018/05/26,2018/07/29
國立臺灣美術館2019數位藝術策展案徵件,,2018/06/01,2018/07/02
美濃色立體—連金珠個展 Color Solid of Mei─Nong —Solo Exhibition by Lian ,(中華民國)連金珠,2018/06/09,2018/08/12
【新北市立圖書館深坑分館】107年7月主題書展-「美食文化」,(中華民國)新北市立圖書館深坑分館,2018/07/01,2018/07/31
境隨心轉-蔡美琴水墨意境,(中華民國)蔡美琴,2018/07/13,2018/08/05
形．色．大地―邱玲瓊油畫創作個展,(中華民國)邱玲瓊,2018/06/22,2018/07/15
臺中市潭子書畫協會會員聯展,(中華民國)潭子書畫協會,2018/06/15,2018/07/08
豐葦之原∙福地心印—黃秋蓉篆刻展,(中華民國)黃秋蓉,2018/06/15,2018/07/15
閱讀大地──伊誕．巴瓦瓦隆的創藝視界,(中華民國)伊誕．巴瓦瓦隆,2018/06/08,2018/07/08
Birth in Fire：夏沂汾的柴燒陶藝,(中華民國)夏沂汾,2018/06/08,2018/07/22
呼喚奇蹟－吳育霈創作個展,(中華民國)吳育霈,2018/06/01,2018/07/08
施工中，請參觀！2018臺灣國際陶藝雙年展,(中華民國)鶯歌陶瓷博物館,2018/06/29,2018/09/02
「墨忘初心」-迎風藝術群多媒材創作展,(中華民國)賀桂英;(中華民國)莊寶竦,2018/06/27,2018/07/11
台中縣葫蘆墩美術研究會暨大安溪流域寫生成果展,(中華民國)台中縣葫蘆墩美術研究會,2018/06/09,2018/07/08
磚美於前：台灣經典馬賽克磁磚展,(中華民國)老屋顏,2018/05/01,2018/07/01
就是愛「線」,(中華民國)臺中市港區藝術中心,2018/06/09,2018/07/08
2018墨采畫會聯展,(中華民國)墨采畫會,2018/06/16,2018/07/15
牛馬頭40年風華2018會員美展,(中華民國)牛馬頭畫會,2018/06/23,2018/07/15
2018臺灣美術新貌獎,(中華民國)臺中市港區藝術中心,2018/06/30,2018/08/26
雲林生畫風展,(中華民國)雲林生楊真祥畫會,2018/07/14,2018/08/05
第19屆臺中市美術沙龍學會美展,(中華民國)臺中市美術沙龍學會,2018/07/14,2018/08/05
第18屆臺灣國際藝術協會2018美展,(中華民國)臺灣國際藝術協會,2018/07/21,2018/08/12
高雄晒日子 SUN TANNING PROJECT,,2018/06/02,2018/09/02
​​​​​​​「濡濕」黃向藝個展,,2018/06/02,2018/07/16
快樂FUN暑假-旅遊趣郵票特展,,2018/06/06,2018/08/27
賴明郎畫展,國立臺灣圖書館,2018/07/04,2018/07/15
記憶的燦耀與幽微─2018蔡睿娟創作回顧展,(中華民國)蔡睿娟,2018/06/20,2018/07/01
玩美攝影棚Studio x Pocky Deco Art,(中華民國)麗禾創意,2018/06/27,2018/09/16
【Hi!在一起的朋友】主題書展,(中華民國)彰化縣文化局,2018/06/01,2018/07/31
【藝術美感心體驗】樂齡主題書展,(中華民國)彰化縣文化局,2018/06/01,2018/07/31
【散文集散地】青少年主題書展,(中華民國)彰化縣文化局,2018/06/01,2018/07/31
樂利第12屆２018捷運藝術節－藝文創作展,(中華民國)樂利國小,2018/07/05,2018/07/26
【新北市立圖書館汐止分館】6月份聯合主題書展「職場必勝課」,(中華民國)新北市立圖書館汐止分館,2018/06/01,2018/06/30
【新北市立圖書館汐止大同分館】6月份聯合主題書展「職場必勝課」,(中華民國)新北市立圖書館汐止大同分館,2018/06/01,2018/06/30
【新北市立圖書館汐止茄苳分館】6月份聯合主題書展「職場必勝課」,(中華民國)新北市立圖書館汐止茄苳分館,2018/06/01,2018/06/30
【新北市立圖書館汐止長安分館】6月份聯合主題書展「職場必勝課」,(中華民國)新北市立圖書館汐止長安分館,2018/06/01,2018/06/30
【新北市立圖書館汐止江北分館】6月份聯合主題書展「職場必勝課」,(中華民國)新北市立圖書館汐止江北分館,2018/06/01,2018/06/30
主題書展─「企業管理」書展,(中華民國)高雄市立圖書館岡山分館,2018/06/01,2018/06/30
【新北市立圖書館汐止江北分館】6月份7-11統一超商(新樟樹門市)館外合作書展,(中華民國)新北市立圖書館汐止江北分館,2018/06/01,2018/06/30
【新北市立圖書館汐止茄苳分館】6月份7-11統一超商(艾科卡門市)館外合作書展,(中華民國)新北市立圖書館汐止茄苳分館,2018/06/01,2018/06/30
【新北市青少年圖書館】5/22-6/30「春鬧二：2018安坑藝術家公益聯展」 ,(中華民國)王青榮;(中華民國)呂素馨;(中華民國)邱美葉;(中華民國)林佳瑀;(中華民國)周忻恩;(中華民國)陳康雄;(中華民國)張靖宜;(中華民國)詹月琴;(中華民國)溫瑞蘭;(中華民國)劉慶河;(中華民國)賴淑君,2018/05/22,2018/06/30
古蹟生態導覽活動(6月),(中華民國)新北市立淡水古蹟博物館,2018/06/01,2018/06/30
藝想世界－時尚形象美學聯展,(中華民國)新北市立淡水古蹟博物館,2018/06/01,2018/08/05
藝日時光：臺藝大藝術工藝創作展,(中華民國)新北市立淡水古蹟博物館,2018/06/22,2018/07/13
顯影。破格而出：台北電影節20印記,,2018/06/08,2018/10/01
【貓頭鷹與瓷版畫】-陳萬富的陶藝創作,,2018/07/14,2018/08/06
松菸啟動計劃展演 無時鐘特區,(中華民國)松山文化創意園區,2018/06/22,2018/07/15
失落的對話－派翠西亞．伊斯塔柯（PatriciaPerezEustaquio）個展,,2018/06/02,2018/07/15
《妖怪祭》台灣·日本博多交流展,,2018/06/09,2018/07/23
一O七年全國美術展,,2018/06/09,2018/08/26
讓我們融在一起~遊戲認證暨融合遊戲展,,2018/07/05,2018/08/27
蘭亭墨韻–高雄市蘭亭書學會會員聯展,(中華民國)高雄市蘭亭書學會會員,2018/06/22,2018/07/03
「打開畫匣子－美術在高雄」甲子風華－王登清的禪心詩境,(中華民國)王登清,2018/06/20,2018/07/01
《妖怪祭》台灣‧日本博多交流展,(日本)三浦隆 Takashi Miura;(日本)梶原正二 Shoji Kajiwara;(日本)華仙 Kasen;(日本)永野繁大 Shigehiro Nagano;(中華民國)河野正明 Masaaki Kouno;(中華民國)井上祐希 Yuki Inoue;(中華民國)夏愛華 Aihua Hsia;(中華民國)康雅筑 a-Chu Kang;(中華民國)曾上杰 Shang-Jie Tseng;(中華民國)黃景濬 JingJun Huang,2018/06/09,2018/07/22
日日器／生活的輪廓 The Shape of Taiwanese Living,(中華民國)松山文化創意園區,2018/04/03,2018/08/05
「小食光」食文創特展 Bon appétit!,(中華民國)文創PLUS－臺南創意中心,2018/05/31,2018/07/01
新竹商號－竹塹記憶：早之市,(中華民國)蚯蚓整合文化有限公司,2018/05/26,2018/06/26
篠山紀信展 寫真力,(日本)篠山紀信,2018/06/23,2018/09/28
滾動的移工詩情-攝影展,(中華民國)康原、郭澄芳,2018/06/12,2018/06/30
轉角遇見花緣Flowers＆Fate-盧雪華CindyLu彩墨畫個展,,2018/07/01,2018/07/30
「誰說歷史一定很嚴肅？」 歷史普及主題書展,(中華民國)高雄市立圖書館彌陀公園分館,2018/07/01,2018/07/31
美濃分館七月新書展,(中華民國)高雄市立圖書館美濃分館,2018/07/01,2018/07/31
書展：動物觀察與推理相關相關主題書展,(中華民國)高雄市立圖書館岡山文化中心分館,2018/06/26,2018/06/30
 皺折語境—李元程陶藝創作展Contexts of Wrinkles – Ceramic Art by Lee Yuan-cheng,(中華民國)李元程,2018/06/09,2018/08/12
書展─親子旅行趣,(中華民國)高雄市立圖書館中崙分館,2018/07/01,2018/07/31
書展：​上帝的建築師_高第作品裡的秘密相關主題書展,(中華民國)高雄市立圖書館岡山文化中心分館,2018/07/03,2018/07/10
動手種蔬菜─主題書展,(中華民國)高雄市立圖書館茄萣分館,2018/07/01,2018/07/31
快樂FUN暑假-旅遊趣郵票特展,(中華民國)郵政博物館,2018/06/06,2018/08/26
「跟自己跳舞」張教中的言情雕塑創作個人展,(中華民國)張教中,2018/06/20,2018/07/01
「鏡中自我」吳智鈞個展,(中華民國)吳智鈞,2018/06/20,2018/07/01
「恆亮的星」新竹市身心障礙者社區式日間照顧中心-恆星學坊  學員作品展,(中華民國)新竹市身心障礙者社區式日間照顧中心,2018/06/20,2018/07/01
地圖裡的巷弄風景,(中華民國)林思駿;(中華民國)黃立佩;(中華民國)徐至宏 ;(中華民國)羅傑耀,2018/07/03,2018/09/23
歷史新樂碼History Cinema,(中華民國)新竹市鐵道藝術村,2018/07/09,2018/07/13
舊城廚房小旅行,(中華民國)李元璋,2018/07/22,2018/07/28
桃園市立圖書館大園分館6月主題書展：甜蜜的滋味-我愛烘培,(中華民國)桃園市立圖書館大園分館,2018/06/01,2018/06/30
桃園市立圖書館三和分館6月主題書展：日日都是好食節,(中華民國)桃園市立圖書館三和分館,2018/06/01,2018/06/30
失落的對話－派翠西亞．伊斯塔柯(Patricia Perez Eustaquio)個展,(菲律賓)派翠西亞．伊斯塔柯(Patricia Perez Eustaquio),2018/06/02,2018/07/14
桃園市立圖書館草漯分館6月主題館藏書展：植物╳盆組,(中華民國)桃園市立圖書館草漯分館,2018/06/01,2018/06/30
桃園市立圖書館新坡分館6月主題館藏書展：植物╳組盆,(中華民國)桃園市立圖書館新坡分館,2018/06/01,2018/06/30
｜臺南市原住民文物館｜西拉雅布彩祭(Siraya colorful cloth festival)展覽,(中華民國)臺南市政府文化局,2018/05/12,2018/08/26
左腦×右腦：許自貴的混世哲學 Creating through Chaos: Art of Hsu Tzu-kuey,(中華民國)許自貴,2018/06/30,2018/09/30
墨飛繪舞--陳意媗聯展,(中華民國)陳意媗,2018/07/02,2018/07/31
曹公分館107年6月主題書展︰美國職籃系列,(中華民國)高雄市立圖書館鳳山曹公分館,2018/06/01,2018/06/30
閱讀得來速-情緒紓壓書展,(中華民國)大墩兒童館,2018/06/01,2018/06/30
第17屆依索寓言兒童繪畫比賽畫展,(中華民國)依索寓言美術,2018/06/01,2018/06/28
新芳春行特展 茶行主人生活光景,(中華民國)臺北市政府文化局,2018/06/10,2018/12/31
2018第5屆X-site計畫《OO》：擬人化的想像夢境飄遊,(中華民國)大林工作室,2018/06/02,2018/07/29
｜三寮灣東隆文化中心｜「話符」符咒圖文設計展,(中華民國)臺南市北門區三寮灣東隆宮,2018/06/16,2018/06/30
筆記＃11調音調色黃楷馨創作個展,,2018/06/06,2018/06/29
Boundary邊界—李明學個展,,2018/06/15,2018/08/12
【 進行式 】黃敏俊 2018 髮續行為藝術展,(中華民國)黃敏俊,2018/06/08,2018/07/01
高雄市鳥蟲體書法協會第三屆會員聯展,(中華民國)高雄市鳥蟲體書法協會第三屆會員,2018/07/06,2018/07/17
高雄市筆禪書法學會會員聯展,(中華民國)高雄市筆禪書法學會會員,2018/07/20,2018/07/31
2018臺南市傑出藝術家巡迴展—書畫．對話－畫家賴美華VS書法家黃宗義,(中華民國)賴美華VS黃宗義,2018/08/03,2018/08/14
悠遊水墨─吳淑瑛個展,(中華民國)吳淑瑛,2018/08/17,2018/08/28
「打開畫匣子－美術在高雄」霓采道上－蔡淑道手作展,(中華民國)蔡淑道,2018/07/04,2018/07/15
老街溪小旅行 (辦理12場次),(中華民國)桃園市社會教育協進會,2018/05/12,2018/10/27
2017好書大家讀年度最佳少年兒童讀物展,(中華民國)桃園市立圖書館新屋分館,2018/06/01,2018/06/30
「塵世情緣」畫展,(中華民國)江慧如,2018/06/27,2018/08/05
【新北市立圖書館坪林分館】107年06月「甜點控必吃下午茶」主題書展,(中華民國)新北市立圖書館坪林分館,2018/06/01,2018/06/30
劉鳴岐書畫九十回顧展,(中華民國)劉鳴岐,2018/06/02,2018/06/29
2018國際翰墨丹青書畫聯合大展,(中華民國)花蓮縣美術協會,2018/06/02,2018/06/29
【新北市立圖書館樹林彭厝圖書閱覽室】107年6月職場大透視主題書展,(中華民國)新北市立圖書館樹林彭厝圖書閱覽室,2018/06/01,2018/06/30
【新北市立圖書館樹林保安圖書閱覽室】107年6月職場大透視主題書展,(中華民國)新北市立圖書館樹林保安圖書閱覽室,2018/06/01,2018/06/30
【新北市立圖書館樹林大安圖書閱覽室】107年6月職場大透視主題書展,(中華民國)新北市立圖書館樹林大安圖書閱覽室,2018/06/01,2018/06/30
【新北市立圖書館樹林三多圖書閱覽室】107年6月職場大透視主題書展,(中華民國)新北市立圖書館樹林三多圖書閱覽室,2018/06/01,2018/06/30
【新北市立圖書館樹林分館】107年6月職場大透視主題書展,(中華民國)新北市立圖書館樹林分館,2018/06/01,2018/06/30
嘉義縣創意畫會會員聯展,(中華民國)嘉義縣創意畫會,2018/06/12,2018/07/08
客藝有go讚,(中華民國)鄭淑琴;(中華民國)林嘉鈴,2018/06/15,2018/07/21
攝影展：在地朴子—傳產匠師隱於市,(中華民國)嘉義縣朴子市公所,2018/06/01,2018/06/30
漫畫特展─漫畫小尖兵─（館藏特色系列）,(中華民國)陳聰,2018/07/01,2018/08/31
花蓮有靠山影像展,(中華民國)中華文化總會,2018/06/11,2018/07/01
三戲靈儀創作聯展,(中華民國)李俊陽;(中華民國)黃文淵;(中華民國)吳其錚,2018/06/16,2018/07/29
【新北市立圖書館石碇分館】107年6月份書展,(中華民國)新北市立圖書館石碇分館,2018/06/01,2018/06/30
竹東文創藝術村-C1-853泰雅農市集：2018年6月,(中華民國)853泰雅農市集,2018/06/01,2018/06/30
竹東文創藝術村-C1-853泰雅農市集：2018年7月,(中華民國)853泰雅農市集,2018/07/01,2018/07/31
竹東文創藝術村-C1-853泰雅農市集：2018年8月,(中華民國)853泰雅農市集,2018/08/01,2018/08/30
竹東文創藝術村-C1-853泰雅農市集：2018年9月,(中華民國)853泰雅農市集,2018/09/01,2018/09/30
竹東文創藝術村-C1-853泰雅農市集：2018年10月,(中華民國)853泰雅農市集,2018/10/01,2018/10/31
竹東文創藝術村-C1-853泰雅農市集：2018年11月,(中華民國)853泰雅農市集,2018/11/01,2018/11/30
竹東文創藝術村-C1-853泰雅農市集：2018年12月,(中華民國)853泰雅農市集,2018/12/01,2018/12/31
施美燕書畫展（雲林縣警察局）,(中華民國)施美燕,2018/06/04,2018/06/28
鳩翁黃茂己紀念展暨黃義仁書法特展,(中華民國)黃茂己、黃義仁,2018/06/07,2018/06/28
竹東文創藝術村-E1-一起灶：2018年6月,(中華民國)徐春景;(中華民國)鄧淑裕;(中華民國)黃瑞仁,2018/06/01,2018/06/30
竹東文創藝術村-E1-一起灶：2018年7月,(中華民國)徐春景;(中華民國)鄧淑裕;(中華民國)黃瑞仁,2018/07/01,2018/07/31
竹東文創藝術村-E1-一起灶：2018年8月,(中華民國)徐春景;(中華民國)鄧淑裕;(中華民國)黃瑞仁,2018/08/01,2018/08/31
竹東文創藝術村-E1-一起灶：2018年9月,(中華民國)徐春景;(中華民國)鄧淑裕;(中華民國)黃瑞仁,2018/09/01,2018/09/30
竹東文創藝術村-E1-一起灶：2018年10月,(中華民國)徐春景;(中華民國)鄧淑裕;(中華民國)黃瑞仁,2018/10/01,2018/10/31
竹東文創藝術村-E1-一起灶：2018年11月,(中華民國)徐春景;(中華民國)鄧淑裕;(中華民國)黃瑞仁,2018/11/01,2018/11/30
竹東文創藝術村-E1-一起灶：2018年12月,(中華民國)徐春景;(中華民國)鄧淑裕;(中華民國)黃瑞仁,2018/12/01,2018/12/31
2018台北兒童藝術節：能源詩集,(西班牙)鏗鏗鏘鏘工作室,2018/06/30,2018/07/15
2018台北兒童藝術節：能源詩集,(西班牙)鏗鏗鏘鏘工作室,2018/07/17,2018/08/05
2018台北兒童藝術節：空空狂想曲展覽,(中華民國)元素集合,2018/07/17,2018/08/05
看見臺灣郵票特展,郵政博物館,2018/06/08,2018/09/02
侏羅紀 X 恐龍樂園,,2018/06/30,2018/09/02
《心汐山水》汐止人文風情影像展x陳識元攝影展,,2018/06/08,2018/07/08
南風，藝境：亞太當代藝術展,,2018/07/03,2019/06/27
OurAnniversary,,2018/06/02,2018/07/01
田野與海洋之歌－胡開山、范村信同窗聯展,,2018/06/01,2018/06/27
光陰‧劇場－黃伯驥光影五十載攝影回顧展,(中華民國)黃伯驥,2018/05/16,2018/09/01
書展─文青世代,(中華民國)高雄市立圖書館中崙分館,2018/08/01,2018/08/31
主題書展：廚房裡的美味科學：把菜煮好吃關鍵在科學,(中華民國)高雄市立圖書館岡山文化中心分館,2018/07/10,2018/07/17
主題書展： 老；中；新—空間思維,(中華民國)高雄市立圖書館岡山文化中心分館,2018/07/17,2018/07/24
「打開畫匣子－美術在高雄」閒雲幽情－黃美雲書畫展,(中華民國)黃美雲,2018/07/18,2018/07/29
新屋區農會稻米故事館常設展,(中華民國)桃園市新屋區農會,2018/01/01,2018/12/31
《靜靜的飄泊》越南文學書展,(中華民國)高雄市立圖書館總館,2018/05/29,2018/08/26
澎湖常民文物－文物與生活美學會員聯展,(中華民國)本活動無實體展演者,2018/06/02,2018/08/29
回首來嵵路‧萌隘一世紀：五德、隘門兩校百年回顧展,(中華民國)本活動無實體展演者,2018/06/20,2018/11/30
北辰國小書法班成果班,(中華民國)北辰國小書法班,2018/06/28,2018/07/08
雲林縣攝影學會會員聯展（斗六市三好國際酒店）,(中華民國)雲林縣攝影學會,2018/06/15,2018/07/14
打開笨港時空膠囊－老照片老記憶,(中華民國)雲林縣政府,2018/06/01,2018/06/30
台日藝陣文化交流展－藝閣與山車,(不分國籍)日本弘前市、雲林北港藝閣,2018/06/01,2018/06/30
成人主題書展：社會教育與世界文化的探索,(中華民國)高雄市立圖書館寶珠分館,2018/06/01,2018/08/31
[公告]2018高雄漾藝術博覽會 開始徵件,,2018/09/28,2018/09/30
「矽裡乾坤：水晶與琉璃」特展 即日起登場,國立自然科學博物館,2018/05/16,2018/12/16
看見臺灣郵票特展,,2018/06/08,2018/09/03
花新飾界-臻藝設計X花苼好飾聯展,,2018/06/02,2018/07/13
雲林詔安客家文化展,(中華民國)詔安客家文化館,2018/01/01,2018/12/31
謝森山手繪電影看板展,(中華民國)謝森山,2018/06/21,2018/07/11
【新北市立圖書館總館】7月主題書展：勵志人生,(中華民國)總館,2018/07/01,2018/07/31
【新北市立圖書館泰山分館】『FUN 粽一夏』慶端午主題書展,(中華民國)新北市立圖書館泰山分館,2018/06/01,2018/06/30
主題書展－「生命的觸動」,(中華民國)雲林縣政府文化處,2018/06/01,2018/06/30
森－游嘉萍金工創作個展,(中華民國)游嘉萍,2018/04/01,2018/06/30
夏宴之饕系列活動【展覽】「阮ㄟ庄頭後溝仔－在地好滋味」 ,(中華民國)雲林縣大埤鄉豐田社區發展協會,2018/05/19,2018/07/29
「森之襞」—志鎌猛台灣首個展,,2018/06/09,2018/07/09
「只是路過」LadyAdelita英國風景攝影展,,2018/07/04,2018/08/30
｜新光三越臺南小西門｜歡唱99俱樂部,(中華民國)新光三越臺南新天地,2018/05/16,2018/07/01
107年銀色藝世代~藝術輕鬆賞6月藝文巡迴場次表,國立新竹生活美學館,2018/06/04,2018/10/31
2018 NANA 台日藝術家聯展,(日本)佐藤公聰;(中華民國)李明倫,2018/06/14,2018/07/07
十一份未來地圖,(中華民國)1125文創驛站,2018/07/14,2018/07/30
【新北市立圖書館泰山貴子分館】107年6月「聖經故事與各國神話」主題書展,(中華民國)新北市立圖書館泰山貴子分館,2018/06/01,2018/06/30
【新北市立圖書館泰山親子圖書閱覽室】107年6月「粽香慶端午」主題書展,(中華民國)新北市立圖書館泰山親子圖書閱覽室,2018/06/01,2018/06/30
六月主題書展：「天天都有好煮意」,(中華民國)高雄市立圖書館橋頭分館,2018/06/01,2018/06/30
【新北市立圖書館中和分館】6月「帶你一窺神秘黃金國度-泰國」主題書展 ,(中華民國)新北市立圖書館中和分館,2018/06/01,2018/06/30
【新北市立圖書館中和分館】7月「帶你一窺神秘黃金國度-泰國」主題書展 ,(中華民國)新北市立圖書館中和分館,2018/07/01,2018/07/31
【新北市立圖書館永和保生分館】6月「龍划富貴慶端午」主題書展 ,(中華民國)新北市立圖書館永和保生分館,2018/06/01,2018/06/30
【新北市立圖書館中和分館】6月「龍划富貴慶端午」主題書展 ,(中華民國)新北市立圖書館中和分館,2018/06/01,2018/06/30
【新北市立圖書館中和大同圖書閱覽室】6月「龍划富貴慶端午」主題書展 ,(中華民國)新北市立圖書館中和大同圖書閱覽室,2018/06/01,2018/06/30
桃園市立圖書館觀音分館6月主題館藏書展：植物╳組盆,(中華民國)桃園市立圖書館觀音分館,2018/06/01,2018/06/30
【戲劇之美】主題書展,(中華民國)高雄市立圖書館高雄市文化中心分館,2018/06/01,2018/06/30
【就是要環島】主題書展,(中華民國)高雄市立圖書館高雄市文化中心分館,2018/06/01,2018/06/30
黃鳳春老師油畫創作個展,(中華民國)黃鳳春,2018/04/01,2018/06/30
植物入畫-蔡秀嫩創作展,(中華民國)蔡秀嫩,2018/06/15,2018/07/02
二十，隨藝…│自強國中藝才美術班聯展,(中華民國)自強國中藝才美術班,2018/06/15,2018/07/16
▦ 經典交疊 x 版畫聯展 ▦ - 藝術傳承石版畫,(中華民國)趙無極;(中華民國)劉其偉;(中華民國)張義雄;(中華民國)陳其寬;(中華民國)李石樵;(中華民國)朱德群;(中華民國)張萬傳;(中華民國)陳進,2018/05/16,2018/07/22
竹東文創藝術村-F-月桂樹：2018年6月,(中華民國)蔡旭榮,2018/06/01,2018/06/30
竹東文創藝術村-F-月桂樹：2018年7月,(中華民國)蔡旭榮,2018/07/01,2018/07/31
竹東文創藝術村-F-月桂樹：2018年8月,(中華民國)蔡旭榮,2018/08/01,2018/08/31
竹東文創藝術村-F-月桂樹：2018年9月,(中華民國)蔡旭榮,2018/09/01,2018/09/30
竹東文創藝術村-F-月桂樹：2018年10月,(中華民國)蔡旭榮,2018/10/01,2018/10/31
竹東文創藝術村-F-月桂樹：2018年11月,(中華民國)蔡旭榮,2018/11/01,2018/11/30
竹東文創藝術村-F-月桂樹：2018年12月,(中華民國)蔡旭榮,2018/12/01,2018/12/31
竹東文創藝術村-D1-舊事生活：2018年6月,(中華民國)九讚頭文化協會,2018/06/01,2018/06/30
竹東文創藝術村-D1-舊事生活：2018年7月,(中華民國)九讚頭文化協會,2018/07/01,2018/07/31
竹東文創藝術村-D1-舊事生活：2018年8月,(中華民國)九讚頭文化協會,2018/08/01,2018/08/31
竹東文創藝術村-D1-舊事生活：2018年9月,(中華民國)九讚頭文化協會,2018/09/01,2018/09/30
竹東文創藝術村-D1-舊事生活：2018年10月,(中華民國)九讚頭文化協會,2018/10/01,2018/10/31
竹東文創藝術村-D1-舊事生活：2018年12月,(中華民國)九讚頭文化協會,2018/12/01,2018/12/31
王雲五先生的壯遊人生：王雲五先生誕辰130周年紀念展,王雲五基金會,2018/06/01,2018/07/30
2018海洋科技博物館龍舟節,,2018/06/01,2018/07/01
魅力台車戀戀烏來攝影徵件活動,,2018/06/01,2018/07/01
【憶兒時】-梁培龍水墨個展,,2018/06/25,2018/07/28
KT_LovE綠意盎然能源展,,2018/06/30,2018/09/02
城藝十足-山城藝術文化協會會員聯展,國立臺灣工藝研究發展中心 苗栗工藝產業研發分館,2018/06/08,2018/08/26
向「麥可·法拉第」致敬 自然科普主題書展,(中華民國)高雄市立圖書館彌陀公園分館,2018/08/01,2018/08/31
美濃分館八月新書展,(中華民國)高雄市立圖書館美濃分館,2018/08/01,2018/08/31
「打開畫匣子－美術在高雄」墨色‧風韻‧魅力─吳信能行草書法個展,(中華民國)吳信能,2018/08/01,2018/08/12
關鍵：2017新進典藏 The Essential： New Acquisitions,(中華民國)劉啟祥,2018/07/28,2018/10/21
看見臺灣郵票特展,(中華民國)郵政博物館,2018/06/08,2018/09/02
《渙散／夾層獨白》于艾君、張光琪雙個展,(中華民國)于艾君;(中華民國)張光琪,2018/06/09,2018/08/18
「森之襞」—志鎌猛台灣首個展,(日本)志鎌猛,2018/06/09,2018/07/08
天文藝萃、人文珍藝術,(中華民國)天文宮管委會,2018/08/10,2018/08/21
荷詩對話－吳景騰追荷攝影展,(中華民國)吳景騰,2018/07/27,2018/08/07
【憶兒時】 梁培龍水墨個展,(中華民國)梁培龍,2018/06/25,2018/07/27
【新北市立圖書館新莊中港分館】107年07月主題書展─健康養生不偷懶,(中華民國)新北市立圖書館新莊中港分館,2018/07/01,2018/07/31
