資料日期,證券代號,持股分級,人數,股數,佔集保庫存數比例%
20180622,6224,10,53,7260485,9.07
20180622,6224,11,18,4810924,6.01
20180622,6224,12,9,4398540,5.49
20180622,6224,13,4,2613489,3.26
20180622,6224,14,5,4282909,5.35
20180622,6224,15,10,24899475,31.12
20180622,6224,16,0,0,0.00
20180622,6224,17,14168,80001838,100.00
20180622,6225,1,10005,1909902,1.79
20180622,6225,2,2356,5530174,5.19
20180622,6225,3,407,3082087,2.89
20180622,6225,4,134,1650294,1.55
20180622,6225,5,85,1510715,1.42
20180622,6225,6,65,1573432,1.47
20180622,6225,7,30,1072688,1.00
20180622,6225,8,23,1046681,0.98
20180622,6225,9,51,3629518,3.41
20180622,6225,10,25,3551469,3.33
20180622,6225,11,15,4302173,4.04
20180622,6225,12,4,1816243,1.70
20180622,6225,13,1,727000,0.68
20180622,6225,14,5,4852272,4.56
20180622,6225,15,15,70122007,65.91
20180622,6225,16,0,0,0.00
20180622,6225,17,13221,106376655,100.00
20180622,6226,1,11766,935879,0.80
20180622,6226,2,4308,10253683,8.81
20180622,6226,3,1210,9900907,8.51
20180622,6226,4,376,4541425,3.90
20180622,6226,5,256,4755501,4.08
20180622,6226,6,240,6179559,5.31
20180622,6226,7,93,3245511,2.79
20180622,6226,8,78,3626295,3.11
20180622,6226,9,150,10844531,9.32
20180622,6226,10,53,7727860,6.64
20180622,6226,11,32,8145382,7.00
20180622,6226,12,14,6780228,5.83
20180622,6226,13,4,2782143,2.39
20180622,6226,14,7,5971080,5.13
20180622,6226,15,11,30595805,26.31
20180622,6226,16,0,0,0.00
20180622,6226,17,18598,116285789,100.00
20180622,6227,1,1526,222683,0.29
20180622,6227,2,2147,4735384,6.22
20180622,6227,3,406,3245061,4.26
20180622,6227,4,118,1514141,1.98
20180622,6227,5,83,1525714,2.00
20180622,6227,6,66,1694782,2.22
20180622,6227,7,44,1556328,2.04
20180622,6227,8,19,885415,1.16
20180622,6227,9,41,2980804,3.91
20180622,6227,10,17,2207051,2.89
20180622,6227,11,9,2676000,3.51
20180622,6227,12,3,1411000,1.85
20180622,6227,13,0,0,0.00
20180622,6227,14,0,0,0.00
20180622,6227,15,2,51457423,67.60
20180622,6227,16,0,0,0.00
20180622,6227,17,4481,76111786,100.00
20180622,6228,1,802,212877,0.76
20180622,6228,2,765,1571774,5.61
20180622,6228,3,166,1126622,4.02
20180622,6228,4,69,808698,2.88
20180622,6228,5,48,813009,2.90
20180622,6228,6,40,938497,3.35
20180622,6228,7,19,655821,2.34
20180622,6228,8,7,319246,1.14
20180622,6228,9,18,1222469,4.36
20180622,6228,10,7,1031713,3.68
20180622,6228,11,9,2311960,8.25
20180622,6228,12,0,0,0.00
20180622,6228,13,0,0,0.00
20180622,6228,14,0,0,0.00
20180622,6228,15,4,16987314,60.66
20180622,6228,16,0,0,0.00
20180622,6228,17,1954,28000000,100.00
20180622,6229,1,8651,144980,0.40
20180622,6229,2,1483,3200919,8.86
20180622,6229,3,307,2361578,6.54
20180622,6229,4,106,1303589,3.61
20180622,6229,5,60,1112065,3.08
20180622,6229,6,64,1601157,4.43
20180622,6229,7,26,908041,2.51
20180622,6229,8,16,721625,1.99
20180622,6229,9,46,3397013,9.41
20180622,6229,10,17,2518746,6.97
20180622,6229,11,10,3013987,8.35
20180622,6229,12,1,463000,1.28
20180622,6229,13,3,2091997,5.79
20180622,6229,14,1,973500,2.69
20180622,6229,15,6,12275503,34.01
20180622,6229,16,0,0,0.00
20180622,6229,17,10797,36087700,100.00
20180622,6230,1,2575,208533,0.24
20180622,6230,2,5746,11075633,12.82
20180622,6230,3,615,4863670,5.63
20180622,6230,4,208,2667676,3.08
20180622,6230,5,108,1986199,2.30
20180622,6230,6,91,2326209,2.69
20180622,6230,7,47,1672220,1.93
20180622,6230,8,25,1185986,1.37
20180622,6230,9,50,3410014,3.94
20180622,6230,10,28,3888160,4.50
20180622,6230,11,19,5526115,6.40
20180622,6230,12,9,4633515,5.36
20180622,6230,13,7,4813555,5.57
20180622,6230,14,2,1724559,1.99
20180622,6230,15,17,36361352,42.11
20180622,6230,16,0,0,0.00
20180622,6230,17,9547,86343396,100.00
20180622,6231,1,10076,119203,0.31
20180622,6231,2,2848,5706432,14.99
20180622,6231,3,323,2508305,6.59
20180622,6231,4,84,1071517,2.81
20180622,6231,5,66,1213288,3.18
20180622,6231,6,67,1712029,4.50
20180622,6231,7,41,1428065,3.75
20180622,6231,8,28,1301332,3.42
20180622,6231,9,45,3139318,8.25
20180622,6231,10,24,3418947,8.98
20180622,6231,11,11,3046272,8.00
20180622,6231,12,3,1623389,4.26
20180622,6231,13,1,755405,1.98
20180622,6231,14,1,950000,2.49
20180622,6231,15,5,10049986,26.41
20180622,6231,16,0,0,0.00
20180622,6231,17,13623,38043488,100.00
20180622,6232,1,8450,2709946,0.59
20180622,6232,2,14975,37137435,8.09
20180622,6232,3,6034,46033146,10.03
20180622,6232,4,2871,34660894,7.55
20180622,6232,5,1622,30137821,6.57
20180622,6232,6,1614,40131578,8.75
20180622,6232,7,785,27915741,6.08
20180622,6232,8,479,22133411,4.82
20180622,6232,9,847,59487778,12.97
20180622,6232,10,390,53295883,11.62
20180622,6232,11,102,28508699,6.21
20180622,6232,12,30,14876499,3.24
20180622,6232,13,7,4570784,0.99
20180622,6232,14,5,4637136,1.01
20180622,6232,15,18,52375064,11.42
20180622,6232,16,0,0,0.00
20180622,6232,17,38229,458611815,100.00
20180622,6233,1,16310,205779,0.24
20180622,6233,2,5612,12345696,14.59
20180622,6233,3,1186,9585601,11.33
20180622,6233,4,352,4398286,5.20
20180622,6233,5,268,5000414,5.91
20180622,6233,6,189,4776427,5.64
20180622,6233,7,88,3146803,3.72
20180622,6233,8,53,2455866,2.90
20180622,6233,9,115,8454689,9.99
20180622,6233,10,53,7220075,8.53
20180622,6233,11,16,4539651,5.36
20180622,6233,12,8,3756487,4.44
20180622,6233,13,1,612000,0.72
20180622,6233,14,2,1658792,1.96
20180622,6233,15,6,16418330,19.41
20180622,6233,16,0,0,0.00
20180622,6233,17,24259,84574896,100.00
20180622,6234,1,9530,520568,0.56
20180622,6234,2,3102,6940134,7.47
20180622,6234,3,900,6484660,6.98
20180622,6234,4,358,4543576,4.89
20180622,6234,5,178,3192792,3.43
20180622,6234,6,164,4097913,4.41
20180622,6234,7,89,3104751,3.34
20180622,6234,8,48,2239810,2.41
20180622,6234,9,91,6366319,6.85
20180622,6234,10,39,5506677,5.92
20180622,6234,11,11,3271422,3.52
20180622,6234,12,7,3413937,3.67
20180622,6234,13,4,2787942,3.00
20180622,6234,14,2,1876111,2.02
20180622,6234,15,10,38517771,41.47
20180622,6234,16,0,0,0.00
20180622,6234,17,14533,92864383,100.00
20180622,6235,1,15028,780124,0.47
20180622,6235,2,6793,15465114,9.34
20180622,6235,3,1315,10925112,6.60
20180622,6235,4,377,4914116,2.96
20180622,6235,5,277,5189595,3.13
20180622,6235,6,238,6225839,3.76
20180622,6235,7,96,3475308,2.09
20180622,6235,8,80,3818855,2.30
20180622,6235,9,158,11333695,6.84
20180622,6235,10,93,13219954,7.98
20180622,6235,11,33,9066010,5.47
20180622,6235,12,14,6414122,3.87
20180622,6235,13,6,4112473,2.48
20180622,6235,14,2,1711000,1.03
20180622,6235,15,6,68848789,41.60
20180622,6235,16,0,0,0.00
20180622,6235,17,24516,165500106,100.00
20180622,6236,1,746,180730,0.57
20180622,6236,2,314,665684,2.10
20180622,6236,3,48,387090,1.22
20180622,6236,4,20,254356,0.80
20180622,6236,5,16,300000,0.94
20180622,6236,6,12,296664,0.93
20180622,6236,7,5,180600,0.57
20180622,6236,8,4,186000,0.58
20180622,6236,9,13,857764,2.70
20180622,6236,10,4,628000,1.98
20180622,6236,11,4,1067498,3.37
20180622,6236,12,0,0,0.00
20180622,6236,13,0,0,0.00
20180622,6236,14,0,0,0.00
20180622,6236,15,1,26649653,84.19
20180622,6236,16,0,0,0.00
20180622,6236,17,1187,31654039,100.00
20180622,6237,1,20775,303431,0.38
20180622,6237,2,6103,12092693,15.29
20180622,6237,3,892,7038743,8.90
20180622,6237,4,241,3122178,3.94
20180622,6237,5,152,2836252,3.58
20180622,6237,6,149,3861086,4.88
20180622,6237,7,56,2017257,2.55
20180622,6237,8,41,1878533,2.37
20180622,6237,9,64,4502366,5.69
20180622,6237,10,30,4481504,5.66
20180622,6237,11,21,5377943,6.80
20180622,6237,12,11,5548071,7.01
20180622,6237,13,5,3263084,4.12
20180622,6237,14,3,2580805,3.26
20180622,6237,15,11,20148425,25.48
20180622,6237,16,0,0,0.00
20180622,6237,17,28554,79052371,100.00
20180622,6238,1,1387,187766,0.37
20180622,6238,2,2548,4445590,8.88
20180622,6238,3,247,1839592,3.67
20180622,6238,4,80,1025473,2.05
20180622,6238,5,45,810518,1.62
20180622,6238,6,60,1478102,2.95
20180622,6238,7,22,764974,1.52
20180622,6238,8,26,1184290,2.36
20180622,6238,9,35,2454287,4.90
20180622,6238,10,26,3914837,7.82
20180622,6238,11,16,4213253,8.42
20180622,6238,12,7,3304258,6.60
20180622,6238,13,5,3394316,6.78
20180622,6238,14,5,4398317,8.79
20180622,6238,15,5,16596541,33.18
20180622,6238,16,0,0,0.00
20180622,6238,17,4514,50012114,100.00
20180622,6239,1,16462,1284770,0.16
20180622,6239,2,10706,21659831,2.77
20180622,6239,3,1612,12170335,1.56
20180622,6239,4,514,6415387,0.82
20180622,6239,5,299,5416202,0.69
20180622,6239,6,301,7543581,0.96
20180622,6239,7,151,5377706,0.69
20180622,6239,8,107,4890149,0.62
20180622,6239,9,237,17164046,2.20
20180622,6239,10,168,23899222,3.06
20180622,6239,11,99,28069048,3.60
20180622,6239,12,62,30055385,3.85
20180622,6239,13,29,20589059,2.64
20180622,6239,14,22,19730675,2.53
20180622,6239,15,127,574881238,73.78
20180622,6239,16,0,0,0.00
20180622,6239,17,30896,779146634,100.00
20180622,6240,1,596,81847,0.35
20180622,6240,2,602,1300593,5.63
20180622,6240,3,72,538831,2.33
20180622,6240,4,40,515088,2.22
20180622,6240,5,18,330493,1.43
20180622,6240,6,9,225526,0.97
20180622,6240,7,8,280000,1.21
20180622,6240,8,5,225968,0.97
20180622,6240,9,13,904655,3.91
20180622,6240,10,6,851000,3.68
20180622,6240,11,2,636328,2.75
20180622,6240,12,0,0,0.00
20180622,6240,13,0,0,0.00
20180622,6240,14,0,0,0.00
20180622,6240,15,4,17208041,74.49
20180622,6240,16,0,0,0.00
20180622,6240,17,1375,23098370,100.00
20180622,6241,1,542,94020,0.39
20180622,6241,2,586,1292540,5.44
20180622,6241,3,103,851639,3.59
20180622,6241,4,33,427193,1.80
20180622,6241,5,22,401350,1.69
20180622,6241,6,23,582057,2.45
20180622,6241,7,13,476311,2.00
20180622,6241,8,14,640000,2.69
20180622,6241,9,15,991102,4.17
20180622,6241,10,5,731723,3.08
20180622,6241,11,6,1508388,6.35
20180622,6241,12,1,600000,2.52
20180622,6241,13,0,0,0.00
20180622,6241,14,0,0,0.00
20180622,6241,15,4,15120965,63.75
20180622,6241,16,0,0,0.00
20180622,6241,17,1367,23717288,100.00
20180622,6242,1,1000,150704,0.67
20180622,6242,2,1080,1963802,8.84
20180622,6242,3,109,855349,3.85
20180622,6242,4,29,374773,1.68
20180622,6242,5,4,76000,0.34
20180622,6242,6,21,514849,2.31
20180622,6242,7,6,207800,0.93
20180622,6242,8,6,278910,1.25
20180622,6242,9,9,589411,2.65
20180622,6242,10,5,674992,3.04
20180622,6242,11,2,545356,2.45
20180622,6242,12,0,0,0.00
20180622,6242,13,0,0,0.00
20180622,6242,14,0,0,0.00
20180622,6242,15,2,15968054,71.92
20180622,6242,16,0,0,0.00
20180622,6242,17,2273,22200000,100.00
20180622,6243,1,18969,556140,0.74
20180622,6243,2,8943,18626573,24.84
20180622,6243,3,1518,11850415,15.80
20180622,6243,4,462,5612847,7.48
20180622,6243,5,251,4616167,6.15
20180622,6243,6,198,4986762,6.65
20180622,6243,7,95,3365620,4.48
20180622,6243,8,62,2913326,3.88
20180622,6243,9,99,7169466,9.56
20180622,6243,10,32,4297546,5.73
20180622,6243,11,13,3726798,4.97
20180622,6243,12,1,430000,0.57
20180622,6243,13,0,0,0.00
20180622,6243,14,1,917247,1.22
20180622,6243,15,4,5907786,7.87
20180622,6243,16,0,0,0.00
20180622,6243,17,30648,74976693,100.00
20180622,6244,1,19599,1947857,0.36
20180622,6244,2,28560,64268290,11.87
20180622,6244,3,5962,47136000,8.71
20180622,6244,4,1835,23253333,4.29
20180622,6244,5,1235,22985262,4.24
20180622,6244,6,1034,26512834,4.90
20180622,6244,7,508,18291641,3.38
20180622,6244,8,306,14162321,2.61
20180622,6244,9,541,38433650,7.10
20180622,6244,10,221,30611409,5.65
20180622,6244,11,90,25810362,4.77
20180622,6244,12,19,9479101,1.75
20180622,6244,13,18,12421373,2.29
20180622,6244,14,8,7413498,1.37
20180622,6244,15,35,198316477,36.65
20180622,6244,16,0,0,0.00
20180622,6244,17,59971,541043408,100.00
20180622,6245,1,3273,585255,0.55
20180622,6245,2,3152,6381806,6.01
20180622,6245,3,539,4112697,3.87
20180622,6245,4,175,2196323,2.06
20180622,6245,5,107,1938751,1.82
20180622,6245,6,77,1937991,1.82
20180622,6245,7,44,1561858,1.47
20180622,6245,8,49,2262420,2.13
20180622,6245,9,72,5134434,4.83
20180622,6245,10,37,5418131,5.10
20180622,6245,11,34,9499664,8.94
20180622,6245,12,13,6120253,5.76
20180622,6245,13,6,3988755,3.75
20180622,6245,14,7,6199741,5.83
20180622,6245,15,18,48831359,45.99
20180622,6245,16,0,0,0.00
20180622,6245,17,7603,106169438,100.00
20180622,6246,1,9371,1039026,3.65
20180622,6246,2,1272,2669546,9.38
20180622,6246,3,216,1571480,5.52
20180622,6246,4,63,780923,2.74
20180622,6246,5,41,702529,2.47
20180622,6246,6,48,1151267,4.04
20180622,6246,7,26,866880,3.04
20180622,6246,8,13,573260,2.01
20180622,6246,9,33,2282030,8.02
20180622,6246,10,7,891485,3.13
20180622,6246,11,5,1339532,4.71
20180622,6246,12,1,565784,1.98
20180622,6246,13,1,740803,2.60
20180622,6246,14,1,825996,2.90
20180622,6246,15,2,12436164,43.73
20180622,6246,16,0,0,0.00
20180622,6246,17,11100,28436705,100.00
20180622,6247,1,126,3506,0.00
20180622,6247,2,514,1157673,1.91
20180622,6247,3,107,857821,1.42
20180622,6247,4,32,428000,0.70
20180622,6247,5,31,582000,0.96
20180622,6247,6,22,580000,0.96
20180622,6247,7,12,446000,0.73
20180622,6247,8,13,611000,1.01
20180622,6247,9,16,1124000,1.86
20180622,6247,10,5,710000,1.17
20180622,6247,11,3,789000,1.30
20180622,6247,12,4,2028000,3.36
20180622,6247,13,0,0,0.00
20180622,6247,14,0,0,0.00
20180622,6247,15,8,51004000,84.55
20180622,6247,16,0,0,0.00
20180622,6247,17,893,60321000,100.00
20180622,6248,1,2703,382659,1.24
20180622,6248,2,534,1172989,3.82
20180622,6248,3,84,635313,2.07
20180622,6248,4,25,314881,1.02
20180622,6248,5,24,410833,1.33
20180622,6248,6,13,316971,1.03
20180622,6248,7,13,436555,1.42
20180622,6248,8,5,233213,0.76
20180622,6248,9,21,1383054,4.50
20180622,6248,10,4,696471,2.27
20180622,6248,11,1,398000,1.29
20180622,6248,12,1,552842,1.80
20180622,6248,13,0,0,0.00
20180622,6248,14,0,0,0.00
20180622,6248,15,2,23741403,77.39
20180622,6248,16,0,0,0.00
20180622,6248,17,3430,30675184,100.00
20180622,6249,1,20,7238,0.24
20180622,6249,2,98,230088,7.92
20180622,6249,3,37,250099,8.61
20180622,6249,4,29,336210,11.57
20180622,6249,5,5,84614,2.91
20180622,6249,6,7,160250,5.51
20180622,6249,7,6,209119,7.20
20180622,6249,8,2,87736,3.02
20180622,6249,9,4,267518,9.21
20180622,6249,10,2,326128,11.22
20180622,6249,11,2,520228,17.91
20180622,6249,12,1,425000,14.63
20180622,6249,13,0,0,0.00
20180622,6249,14,0,0,0.00
20180622,6249,15,0,0,0.00
20180622,6249,16,0,0,0.00
20180622,6249,17,213,2904228,100.00
20180622,6250,1,719,136936,0.75
20180622,6250,2,291,590804,3.23
20180622,6250,3,73,556994,3.05
20180622,6250,4,22,270162,1.48
20180622,6250,5,18,323591,1.77
20180622,6250,6,16,399334,2.18
20180622,6250,7,11,366000,2.00
20180622,6250,8,9,406785,2.22
20180622,6250,9,12,813300,4.45
20180622,6250,10,9,1225185,6.71
20180622,6250,11,1,223000,1.22
20180622,6250,12,1,535852,2.93
20180622,6250,13,0,0,0.00
20180622,6250,14,0,0,0.00
20180622,6250,15,1,12401397,67.95
20180622,6250,16,0,0,0.00
20180622,6250,17,1183,18249340,100.00
20180622,6251,1,11804,739988,0.26
20180622,6251,2,7422,18035178,6.41
20180622,6251,3,2256,17598494,6.26
20180622,6251,4,878,10789975,3.83
20180622,6251,5,563,10456346,3.72
20180622,6251,6,500,12624102,4.49
20180622,6251,7,244,8718671,3.10
20180622,6251,8,188,8703759,3.09
20180622,6251,9,386,27889522,9.92
20180622,6251,10,184,25571267,9.09
20180622,6251,11,67,19265427,6.85
20180622,6251,12,33,15857331,5.64
20180622,6251,13,11,7877353,2.80
20180622,6251,14,7,6459700,2.29
20180622,6251,15,30,90472222,32.18
20180622,6251,16,0,0,0.00
20180622,6251,17,24573,281059335,100.00
20180622,6252,1,5,1103,0.08
20180622,6252,2,3,10000,0.73
20180622,6252,3,3,23696,1.74
20180622,6252,4,2,25392,1.87
20180622,6252,5,6,105106,7.76
20180622,6252,6,1,22000,1.62
20180622,6252,7,4,130264,9.61
20180622,6252,8,0,0,0.00
20180622,6252,9,4,247356,18.26
20180622,6252,10,0,0,0.00
20180622,6252,11,1,243000,17.94
20180622,6252,12,1,546393,40.34
20180622,6252,13,0,0,0.00
20180622,6252,14,0,0,0.00
20180622,6252,15,0,0,0.00
20180622,6252,16,0,0,0.00
20180622,6252,17,30,1354310,100.00
20180622,6253,1,103,17249,0.29
20180622,6253,2,144,329114,5.57
20180622,6253,3,84,567464,9.61
20180622,6253,4,34,389399,6.59
20180622,6253,5,29,470312,7.96
20180622,6253,6,23,569338,9.64
20180622,6253,7,18,583681,9.88
20180622,6253,8,10,437025,7.40
20180622,6253,9,11,732051,12.39
20180622,6253,10,5,731666,12.39
20180622,6253,11,4,1076706,18.23
20180622,6253,12,0,0,0.00
20180622,6253,13,0,0,0.00
20180622,6253,14,0,0,0.00
20180622,6253,15,0,0,0.00
20180622,6253,16,0,0,0.00
20180622,6253,17,465,5904005,100.00
20180622,6254,1,27,12350,0.03
20180622,6254,2,226,570950,1.80
20180622,6254,3,66,511050,1.61
20180622,6254,4,38,523000,1.65
20180622,6254,5,22,413000,1.30
20180622,6254,6,36,943400,2.97
20180622,6254,7,17,624250,1.97
20180622,6254,8,13,603000,1.90
20180622,6254,9,39,2985250,9.42
20180622,6254,10,21,3100000,9.79
20180622,6254,11,21,6152900,19.43
20180622,6254,12,5,2359500,7.45
20180622,6254,13,1,682500,2.15
20180622,6254,14,1,1000000,3.15
20180622,6254,15,6,11181950,35.31
20180622,6254,16,0,0,0.00
20180622,6254,17,539,31663100,100.00
20180622,6256,1,160,103873,4.82
20180622,6256,2,248,601264,27.91
20180622,6256,3,41,326555,15.15
20180622,6256,4,13,159536,7.40
20180622,6256,5,5,83762,3.88
20180622,6256,6,3,75863,3.52
20180622,6256,7,7,259301,12.03
20180622,6256,8,2,89868,4.17
20180622,6256,9,5,351042,16.29
20180622,6256,10,1,103194,4.79
20180622,6256,11,0,0,0.00
20180622,6256,12,0,0,0.00
20180622,6256,13,0,0,0.00
20180622,6256,14,0,0,0.00
20180622,6256,15,0,0,0.00
20180622,6256,16,0,0,0.00
20180622,6256,17,485,2154258,100.00
20180622,6257,1,21773,964520,0.24
20180622,6257,2,20030,43608320,11.16
20180622,6257,3,3492,29078587,7.44
20180622,6257,4,946,12074213,3.09
20180622,6257,5,690,13026908,3.33
20180622,6257,6,494,12857617,3.29
20180622,6257,7,245,8806021,2.25
20180622,6257,8,177,8326989,2.13
20180622,6257,9,264,19087236,4.88
20180622,6257,10,122,18079877,4.63
20180622,6257,11,64,18038928,4.61
20180622,6257,12,33,15683388,4.01
20180622,6257,13,11,7710190,1.97
20180622,6257,14,18,16107280,4.12
20180622,6257,15,54,167010379,42.77
20180622,6257,16,0,0,0.00
20180622,6257,17,48413,390460453,100.00
20180622,6258,1,8,2053,0.27
20180622,6258,2,11,25427,3.40
20180622,6258,3,1,6900,0.92
20180622,6258,4,6,72389,9.68
20180622,6258,5,0,0,0.00
20180622,6258,6,3,75812,10.14
20180622,6258,7,1,32000,4.28
20180622,6258,8,1,44431,5.94
20180622,6258,9,5,346516,46.35
20180622,6258,10,1,142035,18.99
20180622,6258,11,0,0,0.00
20180622,6258,12,0,0,0.00
20180622,6258,13,0,0,0.00
20180622,6258,14,0,0,0.00
20180622,6258,15,0,0,0.00
20180622,6258,16,0,0,0.00
20180622,6258,17,37,747563,100.00
20180622,6259,1,10116,188050,0.16
20180622,6259,2,1611,3828316,3.43
20180622,6259,3,472,3903337,3.50
20180622,6259,4,169,2183206,1.96
20180622,6259,5,157,2966467,2.66
20180622,6259,6,106,2722726,2.44
20180622,6259,7,61,2203232,1.97
20180622,6259,8,42,1964553,1.76
20180622,6259,9,83,6022558,5.40
20180622,6259,10,43,6161213,5.53
20180622,6259,11,19,5275053,4.73
20180622,6259,12,5,2336979,2.09
20180622,6259,13,2,1300000,1.16
20180622,6259,14,0,0,0.00
20180622,6259,15,3,70280740,63.12
20180622,6259,16,0,0,0.00
20180622,6259,17,12889,111336430,100.00
20180622,6261,1,10235,560844,0.43
20180622,6261,2,10046,19987423,15.55
20180622,6261,3,1540,11060251,8.60
20180622,6261,4,618,7277890,5.66
20180622,6261,5,273,4903055,3.81
20180622,6261,6,284,6975450,5.42
20180622,6261,7,109,3809609,2.96
20180622,6261,8,86,3843989,2.99
20180622,6261,9,122,8523951,6.63
20180622,6261,10,64,9327557,7.25
20180622,6261,11,23,6442387,5.01
20180622,6261,12,9,4425338,3.44
20180622,6261,13,4,2544905,1.98
20180622,6261,14,3,2609866,2.03
20180622,6261,15,13,36205474,28.17
20180622,6261,16,0,0,0.00
20180622,6261,17,23429,128497989,100.00
20180622,6262,1,213,42960,0.20
20180622,6262,2,689,1572852,7.55
20180622,6262,3,199,1796236,8.62
20180622,6262,4,50,669275,3.21
20180622,6262,5,70,1355000,6.50
20180622,6262,6,61,1680000,8.07
20180622,6262,7,24,903000,4.33
20180622,6262,8,25,1196000,5.74
20180622,6262,9,31,2417922,11.61
20180622,6262,10,15,2106250,10.11
20180622,6262,11,5,1211000,5.81
20180622,6262,12,2,1002000,4.81
20180622,6262,13,2,1426000,6.85
20180622,6262,14,0,0,0.00
20180622,6262,15,1,3437881,16.51
20180622,6262,16,0,0,0.00
20180622,6262,17,1387,20816376,100.00
20180622,6263,1,2425,420622,0.67
20180622,6263,2,3586,7088618,11.34
20180622,6263,3,552,4025376,6.44
20180622,6263,4,224,2726951,4.36
20180622,6263,5,92,1643208,2.62
20180622,6263,6,108,2625942,4.20
20180622,6263,7,51,1769194,2.83
20180622,6263,8,30,1347275,2.15
20180622,6263,9,62,4174021,6.67
20180622,6263,10,23,3133018,5.01
20180622,6263,11,20,5626102,9.00
20180622,6263,12,3,1398424,2.23
20180622,6263,13,2,1421079,2.27
20180622,6263,14,0,0,0.00
20180622,6263,15,4,25101134,40.16
20180622,6263,16,0,0,0.00
20180622,6263,17,7182,62500964,100.00
20180622,6264,1,1571,490067,0.42
20180622,6264,2,1614,2988930,2.56
20180622,6264,3,326,2369501,2.03
20180622,6264,4,117,1445550,1.24
20180622,6264,5,71,1252018,1.07
20180622,6264,6,76,1866859,1.60
20180622,6264,7,43,1477922,1.27
20180622,6264,8,41,1863383,1.60
20180622,6264,9,71,4860360,4.17
20180622,6264,10,37,5230413,4.49
20180622,6264,11,29,8106347,6.96
20180622,6264,12,9,4323942,3.71
20180622,6264,13,6,3970672,3.41
20180622,6264,14,11,10675512,9.17
20180622,6264,15,14,65433815,56.23
